"IDADE","INTERVALO DE IDADE","SEXO","ANO","LOCAL","nMx","nAx","nqx","lx","ndx","nLx","Sx","Tx","ex"
1,4,"Ambos",2024,"Brasil",0.000548727405516466,1.56143407748268,0.00219197652085306,98775.1169662188,216.512737234458,394572.487282064,0.998034110819548,7561695.39306132,76.5546589597806
5,5,"Ambos",2024,"Brasil",0.00024073724817649,2.34397188078707,0.00120291708980034,98558.6042289843,118.557829373924,492478.128216352,0.998834122627885,7167122.90577926,72.7194034640309
10,5,"Ambos",2024,"Brasil",0.000269994224851563,2.76921807142716,0.00134915852845386,98440.0463996104,132.811228141421,491903.959110403,0.997363904910745,6674644.77756291,67.8041612299496
15,5,"Ambos",2024,"Brasil",0.000878883865062739,2.84566141705254,0.00438611459707203,98307.235171469,431.186799183386,490607.253499407,0.99411189372313,6182740.8184525,62.8920222165588
20,5,"Ambos",2024,"Brasil",0.00143133694038828,2.61959465418362,0.00713238351511347,97876.0483722856,698.08951393493,487718.505850599,0.992371292277988,5692133.5649531,58.156552697165
25,5,"Ambos",2024,"Brasil",0.00158291043149108,2.5304946448623,0.00788373459330486,97177.9588583507,766.12523595833,483997.843918848,0.991898335868257,5204415.0591025,53.5555090911983
30,5,"Ambos",2024,"Brasil",0.00168339456718918,2.54687684925545,0.00838235726975852,96411.8336223923,808.158434455414,480076.65594693,0.990906239020008,4720417.21518365,48.9609733351996
35,5,"Ambos",2024,"Brasil",0.00201598522215027,2.59399458760329,0.0100312697242913,95603.6751879369,959.026252443728,475710.953585674,0.988423989689654,4240340.55923672,44.3533216782837
40,5,"Ambos",2024,"Brasil",0.0026970166110502,2.61926428415746,0.0133990493169297,94644.6489354932,1268.14831867017,470204.118682222,0.984382001514343,3764629.60565104,39.7764654208491
45,5,"Ambos",2024,"Brasil",0.00367130340398888,2.63312615945149,0.0181983819617327,93376.500616823,1699.30122447493,462860.471468693,0.97811620110732,3294425.48696882,35.2810981907292
50,5,"Ambos",2024,"Brasil",0.00530083737112375,2.64374486991482,0.0261772299745527,91677.1993923481,2399.85513191641,452731.325995701,0.968373493621234,2831565.01550013,30.8862512627809
55,5,"Ambos",2024,"Brasil",0.0077178088749947,2.64341704860457,0.037899736965591,89277.3442604317,3383.58786445689,438413.015826231,0.953999543069557,2378833.68950443,26.6454351796701
60,5,"Ambos",2024,"Brasil",0.011398077771885,2.64579436638508,0.0555011044735105,85893.7563959748,4767.19834735527,418245.816773971,0.931323732202863,1940420.6736782,22.5909397271293
65,5,"Ambos",2024,"Brasil",0.0174148664591161,2.62503319725952,0.0836159972495268,81126.5580486195,6783.47805465694,389522.255056169,0.901353150086368,1522174.85690423,18.7629660806265
70,5,"Ambos",2024,"Brasil",0.0247234636018662,2.62471328545046,0.116760519750486,74343.0799939626,8680.33665994702,351097.111623624,0.852924002880978,1132652.60184806,15.2354812571666
75,5,"Ambos",2024,"Brasil",0.0405762387093788,2.62531986759641,0.185050539974441,65662.7433340156,12150.9261101627,299459.153845971,0.767635107235452,781555.490224434,11.9025713904274
80,5,"Ambos",2024,"Brasil",0.0676975836782673,2.57847892602738,0.290814388382351,53511.8172238529,15562.0063971829,229875.359675189,0.638314371982363,482096.336378463,9.00915650765022
85,5,"Ambos",2024,"Brasil",0.116379607136932,2.4809939852504,0.44998114466481,37949.81082667,17076.699315598,146732.745845288,0.418237341861092,252220.976703274,6.64617217343336
90,0,"Ambos",2024,"Brasil",0.197871471929154,5.05378562281097,1,20873.111511072,20873.111511072,105488.230857986,0,105488.230857986,5.05378562281097
0,1,"Mulheres",2025,"Brasil",0.0111176183317581,0.0830162648988613,0.011005421632955,1e+05,1100.5421632955,98990.820736465,0.988180590544018,8007719.89276498,80.0771989276498
1,4,"Mulheres",2025,"Brasil",0.000505769243049917,1.50608566900941,0.0020205283884893,98899.4578367045,199.829162165275,395099.474535544,0.998213285802213,7908729.07202852,79.9673652922024
5,5,"Mulheres",2025,"Brasil",0.000219447879022067,2.31463291728589,0.00109659317482421,98699.6286745392,108.233339162194,493207.497126458,0.998974412955803,7513629.59749297,76.1262195045239
10,5,"Mulheres",2025,"Brasil",0.000217650677663403,2.61922544342362,0.00108768977228113,98591.395335377,107.236852341201,492701.669907304,0.998531188399236,7020422.10036651,71.207249643696
15,5,"Mulheres",2025,"Brasil",0.000389776456499793,2.69083686860883,0.00194712975391074,98484.1584830358,191.761435271183,491977.983978828,0.997653364445474,6527720.43045921,66.2819333688436
20,5,"Mulheres",2025,"Brasil",0.000546102187828038,2.61791222222263,0.00272696353223239,98292.3970477647,268.039782244959,490823.490949579,0.996917183581855,6035742.44648038,61.405995049112
25,5,"Mulheres",2025,"Brasil",0.00069022185498328,2.5974666841199,0.00344539584045,98024.3572655197,337.732712785408,489310.372233269,0.9961195939774,5544918.9555308,56.5667463701008
30,5,"Mulheres",2025,"Brasil",0.000877913805806434,2.61285226260207,0.00438038900418861,97686.6245527343,427.905416047099,487411.649317934,0.994898050692892,5055608.58329753,51.7533347727494
35,5,"Mulheres",2025,"Brasil",0.00119689151824833,2.64181599306971,0.00596761405763606,97258.7191366872,580.402499547752,484924.89979142,0.992741912414177,4568196.9339796,46.9695362485647
40,5,"Mulheres",2025,"Brasil",0.00175501748650322,2.64898764593586,0.00873902960393077,96678.3166371394,844.874671150174,481405.272396187,0.989551906153577,4083272.03418818,42.2356550695213
45,5,"Mulheres",2025,"Brasil",0.00249033856172062,2.64678453998232,0.0123791472522962,95833.4419659893,1186.33628979136,476375.504932029,0.984992103286807,3601866.76179199,37.5846540403952
50,5,"Mulheres",2025,"Brasil",0.00363987011463725,2.65245860386218,0.0180451592747918,94647.1056761979,1707.92209682504,469226.110557314,0.978045986998795,3125491.25685996,33.0225761742017
55,5,"Mulheres",2025,"Brasil",0.00536887650390037,2.65770535501297,0.0265109937643762,92939.1835793729,2463.91011633897,458924.714425634,0.967239061816422,2656265.14630265,28.5806808711002
60,5,"Mulheres",2025,"Brasil",0.00818761353160906,2.66496276087437,0.0401700806905138,90475.2734630339,3634.39903550637,443889.91022542,0.949456883728262,2197340.43187702,24.2866404020851
65,5,"Mulheres",2025,"Brasil",0.012862499431914,2.64800875688669,0.062424015502736,86840.8744275275,5420.95609153515,421454.330881045,0.924940305050511,1753450.5216516,20.1915346109847
70,5,"Mulheres",2025,"Brasil",0.0189478315461134,2.66058490467274,0.0907179187748044,81419.9183359924,7386.24553825575,389820.097369973,0.880613473398177,1331996.19077055,16.3595864254476
75,5,"Mulheres",2025,"Brasil",0.0336025485866027,2.66907014711912,0.155808976256029,74033.6727977366,11535.1107670892,343280.829945387,0.796933148182028,942176.093400577,12.7263184142525
80,5,"Mulheres",2025,"Brasil",0.0596952042728766,2.61673459732729,0.261300872895634,62498.5620306474,16330.9288133301,273571.872518917,0.666676104037373,598895.26345519,9.58254468577229
85,5,"Mulheres",2025,"Brasil",0.106898525512079,2.51472415240582,0.422299372116086,46167.6332173173,19496.5625197589,182383.83014512,0.439376831711291,325323.390936274,7.04656852139099
90,0,"Mulheres",2025,"Brasil",0.186589846435355,5.35934842706703,1,26671.0706975585,26671.0706975585,142939.560791154,0,142939.560791154,5.35934842706703
0,1,"Homens",2025,"Brasil",0.0131836340265625,0.079948709232496,0.0130256379939106,1e+05,1302.56379939106,98801.5744950632,0.986108591135766,7352834.86102117,73.5283486102117
1,4,"Homens",2025,"Brasil",0.000570820435391595,1.61373174108194,0.00228017584407851,98697.4362006089,225.047509897107,394252.72107282,0.997930740954241,7254033.28652611,73.4976871312221
5,5,"Homens",2025,"Brasil",0.000252897656287074,2.36483377161234,0.00126364615306171,98472.3886907118,124.43425515182,492034.038506729,0.998736069132713,6859780.56545329,69.6619697832142
10,5,"Homens",2025,"Brasil",0.00030893138973958,2.84187476653105,0.00154362779255628,98347.95443556,151.812635807786,491412.141497704,0.996394781683023,6367746.52694656,64.7471171463852
15,5,"Homens",2025,"Brasil",0.00130907109845813,2.9090960043729,0.00652748882852671,98196.1417997522,640.974218602307,489640.493443992,0.990937412252619,5876334.38544886,59.8428235340677
20,5,"Homens",2025,"Brasil",0.00223025396705218,2.62250037778254,0.0110924529027984,97555.1675811499,1082.12610181852,485203.083507484,0.988228532029758,5386693.89200487,55.2168995817061
25,5,"Homens",2025,"Brasil",0.00240998892865651,2.51319415196299,0.0119781574547314,96473.0414793314,1155.56928097625,479491.530950913,0.987989816216483,4901490.80849738,50.8068444130839
30,5,"Homens",2025,"Brasil",0.00243402747928854,2.52435642898443,0.0120972420231991,95317.4721983551,1153.07853022307,473732.749541553,0.987208611159196,4421999.27754647,46.3923263548609
35,5,"Homens",2025,"Brasil",0.00277561761803386,2.57417506644944,0.0137852696306896,94164.3936681321,1298.0815563256,467673.049735544,0.984434557028454,3948266.52800492,41.9295061987015
40,5,"Homens",2025,"Brasil",0.00357277919672065,2.60588093403516,0.0177123902410665,92866.3121118065,1644.88436037301,460393.511550556,0.979574430988856,3480593.47826937,37.4796134262219
45,5,"Homens",2025,"Brasil",0.00478185985976477,2.62705240511651,0.0236410419640981,91221.4277514335,2156.56960149658,450989.712108097,0.971626710032546,3020199.96671882,33.1084487621534
50,5,"Homens",2025,"Brasil",0.00689649921399192,2.64042507992468,0.0339303539823576,89064.8581499369,3022.00216441583,438193.650234115,0.959003507166076,2569210.25461072,28.8465092515565
55,5,"Homens",2025,"Brasil",0.0100526365019824,2.63634966503649,0.0490966021891289,86042.8559855211,4224.41187153764,420229.247392422,0.940847011075404,2131016.6043766,24.7669208555235
60,5,"Homens",2025,"Brasil",0.0146731410013266,2.63489342191696,0.0709050486512416,81818.4441139834,5801.34076047089,395371.431375626,0.912833361068481,1710787.35698418,20.9095562193879
65,5,"Homens",2025,"Brasil",0.0222436099436557,2.61117109899932,0.105606522698929,76017.1033535125,8027.90195080952,360908.232573069,0.876157006271398,1315415.92560856,17.3042100735055
70,5,"Homens",2025,"Brasil",0.0312517712441719,2.59833382487434,0.14534946033642,67989.201402703,9882.19373258706,316212.276589922,0.82214992637406,954507.693035487,14.0391072897282
75,5,"Homens",2025,"Brasil",0.0487436457646526,2.58830840409914,0.2180817115476,58107.0076701159,12672.0756856084,259973.899916978,0.733587450369721,638295.416445566,10.9848268227696
80,5,"Homens",2025,"Brasil",0.077741782310058,2.54080329433636,0.326321924146759,45434.9319845075,14826.4144286616,190713.590402769,0.603568080072926,378321.516528587,8.32666628966426
85,5,"Homens",2025,"Brasil",0.129004654044388,2.44544764603245,0.485144361742472,30608.5175558459,14849.5497135141,115108.635603214,0.386440445346554,187607.926125818,6.1292718859554
90,0,"Homens",2025,"Brasil",0.217367200819962,4.60051008720615,1,15758.9678423318,15758.9678423318,72499.2905226046,0,72499.2905226046,4.60051008720615
0,1,"Ambos",2025,"Brasil",0.0121748677473612,0.0815083924401415,0.0120402277339796,1e+05,1204.02277339796,98894.115187323,0.987118661095275,7681774.85210878,76.8177485210878
1,4,"Ambos",2025,"Brasil",0.000539056572757402,1.56192170692935,0.00215339616400301,98795.977226602,212.74687837869,394665.215360315,0.998069571125705,7582880.73692146,76.7529301271963
5,5,"Ambos",2025,"Brasil",0.000236570166223763,2.34329013264712,0.00118210787833286,98583.2303482234,116.536013266144,492606.549364771,0.998856238701148,7188215.52156115,72.9151955780955
10,5,"Ambos",2025,"Brasil",0.000264402072271476,2.7682335374113,0.0013212307246725,98466.6943349572,130.097221912278,492043.125058046,0.997421148264148,6695608.97219638,67.9987179159251
15,5,"Ambos",2025,"Brasil",0.000859550733776199,2.84573470787546,0.00428981022594464,98336.5971130449,421.84533988015,490774.218790876,0.994236619839517,6203565.84713833,63.0850164563544
20,5,"Ambos",2025,"Brasil",0.00140191305504463,2.61999744807079,0.00698625523885721,97914.7517731648,684.057447536674,487945.70039502,0.992526145954633,5712791.62834745,58.344544870849
25,5,"Ambos",2025,"Brasil",0.001550630236479,2.53038074405301,0.00772357401605553,97230.6943256281,750.968464256453,484298.865448204,0.992066878990814,5224845.92795243,53.7365897075083
30,5,"Ambos",2025,"Brasil",0.00164735611061454,2.54667628766595,0.00820362561811263,96479.7258613717,791.483550704826,480456.863943992,0.99110198387634,4740547.06250423,49.1351630633337
35,5,"Ambos",2025,"Brasil",0.00197226217154117,2.5941565347698,0.00981474036558854,95688.2423106668,939.155254318714,476181.751021895,0.988670275704389,4260090.19856024,44.5205188818203
40,5,"Ambos",2025,"Brasil",0.00264017613879286,2.61963989923969,0.0131184369593926,94749.0870563481,1242.95992550871,470786.743068216,0.984703938257286,3783908.44753834,39.9360940046633
45,5,"Ambos",2025,"Brasil",0.00359611635226684,2.63358067287035,0.0178288596059708,93506.1271308394,1667.10761291379,463585.559978593,0.978550536872259,3313121.70447013,35.4321348357654
